id,callingPartyNumber,originalCalledPartyNumber,duration
3576,b001179533011001,7777,32
3577,1017,1414,6
3578,b001179514911001,7777,6
3579,b001179514911001,7777,5
3580,17739068103,99,1
3581,2802,1038,108
3582,b001179515611001,7777,108
3583,b001179515611001,7777,108
3584,1017,583876400,37
3585,b001179514911001,7777,36
3586,b001179514911001,7777,36
3587,1006,1009,14
3588,b001179534711001,7777,13
3589,b001179534711001,7777,13
3590,b001179534011001,7777,13
3591,b001179534011001,7777,13
3592,501396082,1003,133
3593,b001179515111001,7777,133
3594,b001179515111001,7777,133
3595,1620,1614,62
3596,b002179164511001,7777,61
3597,b002179164511001,7777,61
3598,1620,1614,16
3599,b002179164511001,7777,16
3600,b002179164511001,7777,16
3601,1011,1006,17
3602,b001179516211001,7777,16
3603,b001179516211001,7777,16
3604,b001179534011001,7777,16
3605,b001179534011001,7777,16
3606,1003,1006,42
3607,b001179515111001,7777,41
3608,b001179515111001,7777,41
3609,b001179534011001,7777,41
3610,b001179534011001,7777,41
3611,1003,1920,25
3612,b001179515111001,7777,25
3613,b001179515111001,7777,25
3614,b001179464211001,7777,25
3615,b001179464211001,7777,25
3616,1038,2802,28
3617,b001179515611001,7777,27
3618,b001179515611001,7777,27
3619,1031,1618,625
3620,b001179530111001,7777,625
3621,b001179530111001,7777,624
3622,b002179164211001,7777,625
3623,b002179164211001,7777,624
3624,1009,1021,27
3625,b001179556011001,7777,26
3626,b001179556011001,7777,26
3627,b001179534711001,7777,26
3628,b001179534711001,7777,26
3629,1038,2802,32
3630,b001179515611001,7777,31
3631,b001179515611001,7777,31
3632,531473238,99,37
3633,b001179541111001,7777,52
3634,b001179541111001,7777,52
3635,531473238,92,78
3636,1030,1000,21
3637,b001179548511001,7777,21
3638,b001179548511001,7777,21
3639,b001179541111001,7777,21
3640,b001179541111001,7777,21
3641,1030,1029,25
3642,b001179532911001,7777,25
3643,b001179532911001,7777,24
3644,b001179541111001,7777,24
3645,b001179541111001,7777,24
3646,9.72E+11,99,15
3647,1620,1040,56
3648,b001179517111001,7777,55
3649,b001179517111001,7777,55
3650,1003,1421,118
3651,b001179515111001,7777,118
3652,b001179515111001,7777,118
3653,b001179484011001,7777,118
3654,b001179484011001,7777,117
3655,1009,2802,72
3656,b001179534711001,7777,72
3657,b001179534711001,7777,71
3658,1950,1409,22
3659,b001179550511001,7777,21
3660,b001179550511001,7777,21
3661,b001179468211001,7777,21
3662,b001179468211001,7777,21
3663,2802,1009,46
3664,b001179534711001,7777,47
3665,b001179534711001,7777,47
3666,1001,1034,27
3667,b001179533011001,7777,26
3668,b001179533011001,7777,26
3669,b001179557711001,7777,26
3670,b001179557711001,7777,26
3671,1031,1617,108
3672,b002179164211001,7777,108
3673,b002179164211001,7777,107
3674,b001179530111001,7777,108
3675,b001179530111001,7777,107
3676,1046,1030,20
3677,b001179514211001,7777,19
3678,b001179514211001,7777,19
3679,b001179541111001,7777,19
3680,b001179541111001,7777,19
3681,508346546,99,21
3682,1421,1017,15
3683,b001179484011001,7777,14
3684,b001179484011001,7777,14
3685,b001179514911001,7777,14
3686,b001179514911001,7777,14
3687,1040,1040,11
3688,b001179559711001,7777,10
3689,b001179559711001,7777,10
3690,503910832,99,27
3691,508346546,99,16
3692,1421,1804,2
3693,b001179484011001,7777,2
3694,b001179484011001,7777,2
3695,b001179559611001,7777,79
3696,b001179559611001,7777,79
3697,1951,1950,6
3698,b001179522111001,7777,6
3699,b001179522111001,7777,5
3700,b001179550511001,7777,6
3701,b001179550511001,7777,5
3702,503910832,93,144
3703,b001179559611001,7777,39
3704,b001179559611001,7777,38
3705,1011,1006,2
3706,b001179516211001,7777,2
3707,b001179516211001,7777,2
3708,1950,1000,58
3709,b001179550511001,7777,58
3710,b001179550511001,7777,58
3711,b001179559611001,7777,58
3712,b001179559611001,7777,58
3713,1951,1954,24
3714,b001179522111001,7777,23
3715,b001179522111001,7777,23
3716,b002179181011001,7777,23
3717,b002179181011001,7777,23
3718,567066611,99,18
3719,1009,2802,23
3720,b001179534711001,7777,23
3721,b001179534711001,7777,23
3722,530012429,99,3
3723,1031,1029,37
3724,b001179530111001,7777,37
3725,b001179530111001,7777,37
3726,b001179532911001,7777,37
3727,b001179532911001,7777,37
3728,503253145,99,8
3729,1034,506246052,99
3730,b001179557711001,7777,99
3731,b001179557711001,7777,99
3732,2802,1009,147
3733,b001179534711001,7777,147
3734,b001179534711001,7777,147
3735,570768592,99,43
3736,b001179532911001,7777,39
3737,b001179532911001,7777,39
3738,b001179532911001,7777,1
3739,b001179532911001,7777,1
3740,570768592,90,102
3741,1029,1031,11
3742,b001179530111001,7777,11
3743,b001179530111001,7777,11
3744,b001179532911001,7777,11
3745,b001179532911001,7777,10
3746,1003,1030,134
3747,b001179515111001,7777,133
3748,b001179515111001,7777,133
3749,b001179541111001,7777,134
3750,b001179541111001,7777,134
3751,1713,1044,2
3752,b001179474211001,7777,2
3753,b001179474211001,7777,1
3754,1950,1951,65
3755,b001179522111001,7777,64
3756,b001179522111001,7777,64
3757,b001179550511001,7777,65
3758,b001179550511001,7777,65
3759,1950,1951,52
3760,b001179522111001,7777,51
3761,b001179522111001,7777,51
3762,b001179550511001,7777,51
3763,b001179550511001,7777,51
3764,1000,1030,21
3765,b001179559911001,7777,20
3766,b001179559911001,7777,20
3767,b001179541111001,7777,20
3768,b001179541111001,7777,20
3769,1409,1022,16
3770,b001179468211001,7777,15
3771,b001179468211001,7777,15
3772,b001179514611001,7777,15
3773,b001179514611001,7777,15
3774,1715,1703,3
3775,b001179468711001,7777,2
3776,b001179468711001,7777,2
3777,1017,509495233,334
3778,b001179514911001,7777,334
3779,b001179514911001,7777,334
3780,1019,1907,6
3781,b001179512511001,7777,6
3782,b001179512511001,7777,6
3783,97334006095,99,44
3784,97317546000,99,7
3785,570768592,1031,808
3786,b001179530111001,7777,808
3787,b001179530111001,7777,808
3788,550617420,99,8
3789,1412,1000,1
3790,b001179556711001,7777,1
3791,b001179556711001,7777,1
3792,1412,1010,23
3793,b001179516511001,7777,23
3794,b001179516511001,7777,23
3795,b001179556711001,7777,23
3796,b001179556711001,7777,23
3797,1907,1019,3
3798,b001179473311001,7777,2
3799,b001179473311001,7777,2
3800,1017,568069165,29
3801,b001179514911001,7777,30
3802,b001179514911001,7777,30
3803,550617420,1001,207
3804,b001179533011001,7777,206
3805,b001179533011001,7777,206
3806,1017,1920,43
3807,b001179514911001,7777,42
3808,b001179514911001,7777,42
3809,b001179464211001,7777,42
3810,b001179464211001,7777,42
3811,1420,1001,18
3812,b001179476911001,7777,18
3813,b001179476911001,7777,18
3814,b001179533011001,7777,18
3815,b001179533011001,7777,18
3816,97317546000,93,988
3817,b001179559911001,7777,988
3818,b001179559911001,7777,987
3819,1030,1421,4
3820,b001179541111001,7777,3
3821,b001179541111001,7777,3
3822,9.72E+11,99,20
3823,1000,1618,68
3824,b001179559911001,7777,68
3825,b001179559911001,7777,68
3826,9.72E+11,93,119
3827,b001179533011001,7777,119
3828,b001179533011001,7777,119
3829,1006,1011,3
3830,b001179534011001,7777,3
3831,b001179534011001,7777,3
3832,1006,1011,33
3833,b001179516211001,7777,33
3834,b001179516211001,7777,32
3835,b001179534011001,7777,33
3836,b001179534011001,7777,32
3837,1409,1005,55
3838,b001179554911001,7777,55
3839,b001179554911001,7777,54
3840,b001179468211001,7777,55
3841,b001179468211001,7777,55
3842,1409,1002,3
3843,b001179468211001,7777,3
3844,b001179468211001,7777,3
3845,1409,1002,1
3846,b001179468211001,7777,1
3847,b001179468211001,7777,1
3848,1616,1614,57
3849,b002179164511001,7777,57
3850,b002179164511001,7777,57
3851,1409,1022,33
3852,b001179468211001,7777,32
3853,b001179468211001,7777,32
3854,b001179514611001,7777,33
3855,b001179514611001,7777,32
3856,1030,1421,5
3857,b001179541111001,7777,4
3858,b001179541111001,7777,4
3859,1009,1046,9
3860,b001179534711001,7777,9
3861,b001179534711001,7777,9
3862,b001179514211001,7777,9
3863,b001179514211001,7777,9
3864,1000,1618,1
3865,b001179559911001,7777,1
3866,b001179559911001,7777,1
3867,b002179164211001,7777,2
3868,b002179164211001,7777,2
3869,,99,15
3870,1412,1010,1
3871,b001179556711001,7777,1
3872,1017,533170712,64
3873,b001179514911001,7777,64
3874,b001179514911001,7777,64
3875,,1000,175
3876,b001179559911001,7777,175
3877,b001179559911001,7777,174
3878,1036,2802,66
3879,b001179516011001,7777,66
3880,b001179516011001,7777,66
3881,1030,1407,14
3882,b001179541111001,7777,14
3883,b001179541111001,7777,14
3884,b001179470911001,7777,14
3885,b001179470911001,7777,14
3886,556237467,99,41
3887,1030,1421,104
3888,b001179484011001,7777,103
3889,b001179484011001,7777,103
3890,b001179541111001,7777,103
3891,b001179541111001,7777,103
3892,2802,1036,104
3893,b001179516011001,7777,103
3894,b001179516011001,7777,103
3895,556237467,90,138
3896,b001179533011001,7777,138
3897,b001179533011001,7777,137
3898,1412,1010,20
3899,b001179556711001,7777,19
3900,b001179556711001,7777,19
3901,b001179516511001,7777,19
3902,b001179516511001,7777,19
3903,1006,1036,47
3904,b001179534011001,7777,47
3905,b001179534011001,7777,46
3906,b001179516011001,7777,47
3907,b001179516011001,7777,46
3908,1004,547060924,91
3909,b001179512011001,7777,90
3910,b001179512011001,7777,90
3911,560459716,99,7
3912,560459716,99,8
3913,1611,500536456,301
3914,b002179169511001,7777,301
3915,b002179169511001,7777,301
3916,3981,4001,1510
3917,b001179520511001,7777,1509
3918,b001179520511001,7777,1509
3919,b001179546111001,7777,1509
3920,b001179546111001,7777,1509
3921,1910,1419,107
3922,b001179466911001,7777,106
3923,b001179466911001,7777,106
3924,1017,1305,29
3925,b001179474511001,7777,29
3926,b001179474511001,7777,29
3927,b001179514911001,7777,29
3928,b001179514911001,7777,29
3929,1000,1030,6
3930,b001179559911001,7777,5
3931,b001179559911001,7777,5
3932,1000,1031,4
3933,b001179559911001,7777,4
3934,b001179559911001,7777,3
3935,1910,1419,69
3936,b001179466911001,7777,70
3937,b001179466911001,7777,70
3938,1040,2803,69
3939,b001179559711001,7777,68
3940,b001179559711001,7777,68
3941,1000,1204,3
3942,b001179559911001,7777,3
3943,b001179559911001,7777,3
3944,b001179559711001,7777,23
3945,b001179559711001,7777,22
3946,1040,2925,42
3947,1040,1038,1
3948,b001179515611001,7777,1
3949,b001179515611001,7777,1
3950,b001179559711001,7777,1
3951,2925,1038,21
3952,b001179515611001,7777,21
3953,b001179515611001,7777,20
3954,1618,1000,4
3955,b002179182111001,7777,3
3956,b002179182111001,7777,3
3957,1910,1005,63
3958,b001179554911001,7777,63
3959,b001179554911001,7777,63
3960,1031,561005001,168
3961,b001179530111001,7777,168
3962,b001179530111001,7777,168
3963,1910,1421,25
3964,b001179484011001,7777,25
3965,b001179484011001,7777,25
3966,558607162,99,41
3967,1031,561005001,84
3968,b001179530111001,7777,84
3969,b001179530111001,7777,84
3970,558607162,90,43
3971,b001179559911001,7777,42
3972,b001179559911001,7777,42
3973,5001,1012,145
3974,b001179556011001,7777,144
3975,b001179556011001,7777,144
3976,b001179536811001,7777,144
3977,b001179536811001,7777,144
3978,508822421,99,39
3979,1616,1614,30
3980,b002179164511001,7777,30
3981,b002179164511001,7777,30
3982,1000,4.47E+11,2
3983,b001179559911001,7777,2
3984,b001179559911001,7777,2
3985,1017,500217614,94
3986,b001179514911001,7777,94
3987,b001179514911001,7777,94
3988,1905,1017,19
3989,b001179514911001,7777,19
3990,b001179514911001,7777,19
3991,b001179469011001,7777,19
3992,b001179469011001,7777,19
3993,b001179517311001,7777,36
3994,1618,1018,99
3995,b002179182111001,7777,99
3996,b002179182111001,7777,98
3997,1907,1024,16
3998,b001179513811001,7777,15
3999,b001179513811001,7777,15
4000,b001179473311001,7777,15
4001,b001179473311001,7777,15
4002,1616,567110183,66
4003,1024,1907,6
4004,b001179473311001,7777,6
4005,b001179473311001,7777,6
4006,b001179513811001,7777,6
4007,b001179513811001,7777,5
4008,1001,112494444,13
4009,b001179533011001,7777,13
4010,b001179533011001,7777,12
4011,1001,112484444,60
4012,b001179533011001,7777,60
4013,b001179533011001,7777,59
4014,1017,550925252,74
4015,b001179514911001,7777,74
4016,b001179514911001,7777,74
4017,1421,1019,34
4018,b001179512511001,7777,34
4019,b001179512511001,7777,34
4020,b001179484011001,7777,34
4021,b001179484011001,7777,34
4022,1046,1703,14
4023,b001179514211001,7777,13
4024,b001179514211001,7777,13
4025,b001179471411001,7777,13
4026,b001179471411001,7777,13
4027,1009,2925,136
4028,b001179534711001,7777,136
4029,b001179534711001,7777,136
4030,1950,1954,3
4031,b001179550511001,7777,3
4032,b001179550511001,7777,2
4033,1950,1951,39
4034,b001179550511001,7777,38
4035,b001179550511001,7777,38
4036,b001179522111001,7777,39
4037,b001179522111001,7777,38
4038,1000,4.47E+11,826
4039,b001179559911001,7777,826
4040,b001179559911001,7777,825
4041,1950,1405,4
4042,b001179550511001,7777,4
4043,b001179550511001,7777,4
4044,1950,1421,59
4045,b001179484011001,7777,59
4046,b001179484011001,7777,58
4047,b001179550511001,7777,59
4048,b001179550511001,7777,58
4049,1617,1614,94
4050,b002179164211001,7777,93
4051,b002179164211001,7777,93
4052,b002179164511001,7777,93
4053,b002179164511001,7777,93
4054,1421,1950,33
4055,b001179484011001,7777,33
4056,b001179484011001,7777,33
4057,b001179550511001,7777,33
4058,b001179550511001,7777,33
4059,1009,1021,77
4060,b001179556011001,7777,76
4061,b001179556011001,7777,76
4062,b001179534711001,7777,76
4063,b001179534711001,7777,76
4064,1001,1407,2
4065,b001179533011001,7777,2
4066,b001179533011001,7777,2
4067,1006,1009,15
4068,b001179534011001,7777,14
4069,b001179534011001,7777,14
4070,b001179534711001,7777,14
4071,b001179534711001,7777,14
4072,1036,2802,243
4073,b001179516011001,7777,243
4074,b001179516011001,7777,243
4075,1000,1421,36
4076,b001179484011001,7777,36
4077,b001179484011001,7777,35
4078,b001179559911001,7777,37
4079,b001179559911001,7777,37
4080,1421,1000,51
4081,b001179559911001,7777,50
4082,b001179559911001,7777,50
4083,b001179484011001,7777,50
4084,b001179484011001,7777,50
4085,5001,4000,4
4086,b001179536811001,7777,3
4087,b001179536811001,7777,3
4088,4000,5001,214
4089,b001179546211001,7777,213
4090,b001179546211001,7777,213
4091,b001179536811001,7777,213
4092,b001179536811001,7777,213
4093,1908,1425,2
4094,b001179477411001,7777,1
4095,b001179477411001,7777,1
4096,1908,1000,31
4097,b001179559911001,7777,31
4098,b001179559911001,7777,31
4099,b001179477411001,7777,31
4100,b001179477411001,7777,31
4101,1908,1808,2
4102,b001179477411001,7777,2
4103,b001179477411001,7777,2
4104,1012,2802,48
4105,b001179517711001,7777,48
4106,b001179517711001,7777,48
4107,4.42E+11,99,13
4108,1001,1407,44
4109,b001179533011001,7777,44
4110,b001179533011001,7777,44
4111,b001179470911001,7777,44
4112,b001179470911001,7777,44
4113,1951,1950,23
4114,b001179522111001,7777,22
4115,b001179522111001,7777,22
4116,b001179550511001,7777,22
4117,b001179550511001,7777,22
4118,4.42E+11,1010,6
4119,1012,2925,57
4120,b001179517711001,7777,57
4121,b001179517711001,7777,56
4122,4.42E+11,99,40
4123,4.42E+11,90,44
4124,b001179533011001,7777,44
4125,b001179533011001,7777,44
4126,1021,1513,80
4127,b001179556011001,7777,80
4128,b001179556011001,7777,79
4129,b001179527811001,7777,80
4130,b001179527811001,7777,80
4131,2803,1000,2
4132,1017,545777646,22
4133,b001179514911001,7777,23
4134,b001179514911001,7777,23
4135,1040,2803,7
4136,b001179559711001,7777,6
4137,b001179559711001,7777,6
4138,1006,1036,1
4139,1036,1006,3
4140,b001179516011001,7777,3
4141,b001179516011001,7777,3
4142,1036,1006,3
4143,b001179516011001,7777,2
4144,b001179516011001,7777,2
4145,2803,1040,73
4146,b001179559711001,7777,73
4147,b001179559711001,7777,73
4148,1006,1036,116
4149,b001179516011001,7777,115
4150,b001179516011001,7777,115
4151,b001179534011001,7777,116
4152,b001179534011001,7777,116
4153,1422,1010,18
4154,b001179516511001,7777,18
4155,b001179516511001,7777,18
4156,b001179470511001,7777,18
4157,b001179470511001,7777,18
4158,1616,1614,28
4159,b002179164511001,7777,29
4160,b002179164511001,7777,29
4161,1707,501222599,134
4162,b001179459611001,7777,134
4163,b001179459611001,7777,134
4164,1032,1226,40
4165,b001179524311001,7777,40
4166,b001179524311001,7777,40
4167,b001179536011001,7777,40
4168,b001179536011001,7777,39
4169,1032,551102310,8
4170,b001179524311001,7777,7
4171,b001179524311001,7777,7
4172,1707,1422,23
4173,b001179459611001,7777,23
4174,b001179459611001,7777,23
4175,b001179470511001,7777,23
4176,b001179470511001,7777,23
4177,1017,543187707,117
4178,b001179514911001,7777,117
4179,b001179514911001,7777,117
4180,1616,1614,92
4181,b002179164511001,7777,92
4182,b002179164511001,7777,92
4183,557080729,99,43
4184,1617,1030,6
4185,b002179164211001,7777,5
4186,b002179164211001,7777,5
